# 2theta(deg)  intensity
2.043334192367801005e+00 1.150415405273437500e+03
2.045395043797320067e+00 1.145936401367187500e+03
2.047455895226838241e+00 1.142412719726562500e+03
2.049516746656357302e+00 1.138559814453125000e+03
2.051577598085875920e+00 1.134732299804687500e+03
2.053638449515394537e+00 1.131717041015625000e+03
2.055699300944913599e+00 1.129624267578125000e+03
2.057760152374431772e+00 1.126673461914062500e+03
2.059821003803950834e+00 1.124533691406250000e+03
2.061881855233469452e+00 1.121553466796875000e+03
2.063942706662988069e+00 1.120022949218750000e+03
2.066003558092507131e+00 1.118994384765625000e+03
2.068064409522025748e+00 1.115514892578125000e+03
2.070125260951544366e+00 1.113757446289062500e+03
2.072186112381062983e+00 1.112256347656250000e+03
2.074246963810582045e+00 1.110532958984375000e+03
2.076307815240100219e+00 1.108792724609375000e+03
2.078368666669619280e+00 1.107477905273437500e+03
2.080429518099137898e+00 1.104110229492187500e+03
2.082490369528656515e+00 1.100506958007812500e+03
2.084551220958175577e+00 1.097244750976562500e+03
2.086612072387693750e+00 1.093987548828125000e+03
2.088672923817212812e+00 1.091989990234375000e+03
2.090733775246731430e+00 1.089039672851562500e+03
2.092794626676250047e+00 1.085209594726562500e+03
2.094855478105769109e+00 1.083772460937500000e+03
2.096916329535287726e+00 1.082214843750000000e+03
2.098977180964806344e+00 1.081449340820312500e+03
2.101038032394324961e+00 1.080182617187500000e+03
2.103098883823843579e+00 1.079137329101562500e+03
2.105159735253362197e+00 1.076893188476562500e+03
2.107220586682881258e+00 1.074154052734375000e+03
2.109281438112399876e+00 1.073060913085937500e+03
2.111342289541918493e+00 1.070409057617187500e+03
2.113403140971437555e+00 1.067365234375000000e+03
2.115463992400955728e+00 1.064957763671875000e+03
2.117524843830474790e+00 1.063365600585937500e+03
2.119585695259993408e+00 1.062485961914062500e+03
2.121646546689512025e+00 1.059507568359375000e+03
2.123707398119031087e+00 1.057492797851562500e+03
2.125768249548549260e+00 1.054512573242187500e+03
2.127829100978068322e+00 1.051087524414062500e+03
2.129889952407586939e+00 1.049045532226562500e+03
2.131950803837105557e+00 1.046946411132812500e+03
2.134011655266624174e+00 1.046468505859375000e+03
2.136072506696143236e+00 1.044669799804687500e+03
2.138133358125661854e+00 1.042135986328125000e+03
2.140194209555180471e+00 1.041890136718750000e+03
2.142255060984699533e+00 1.039620605468750000e+03
2.144315912414217706e+00 1.037736450195312500e+03
2.146376763843736768e+00 1.036439331054687500e+03
2.148437615273254941e+00 1.033336669921875000e+03
2.150498466702774003e+00 1.030615844726562500e+03
2.152559318132293065e+00 1.029211791992187500e+03
2.154620169561811238e+00 1.028424194335937500e+03
2.156681020991330300e+00 1.027386352539062500e+03
2.158741872420848917e+00 1.025918457031250000e+03
2.160802723850367535e+00 1.024391601562500000e+03
2.162863575279886152e+00 1.022097961425781250e+03
2.164924426709405214e+00 1.019169311523437500e+03
2.166985278138923832e+00 1.016553039550781250e+03
2.169046129568442449e+00 1.013609313964843750e+03
2.171106980997961067e+00 1.011611206054687500e+03
2.173167832427479684e+00 1.008746520996093750e+03
2.175228683856998746e+00 1.006974670410156250e+03
2.177289535286516919e+00 1.004499755859375000e+03
2.179350386716035981e+00 1.003366455078125000e+03
2.181411238145555043e+00 1.002581848144531250e+03
2.183472089575073216e+00 1.001108459472656250e+03
2.185532941004592278e+00 1.000055725097656250e+03
2.187593792434110895e+00 9.990087890625000000e+02
2.189654643863629513e+00 9.968931274414062500e+02
2.191715495293148130e+00 9.961164550781250000e+02
2.193776346722666748e+00 9.952956542968750000e+02
2.195837198152185810e+00 9.939990844726562500e+02
2.197898049581704427e+00 9.929824829101562500e+02
2.199958901011223045e+00 9.916856079101562500e+02
2.202019752440741662e+00 9.893317871093750000e+02
2.204080603870260724e+00 9.870394287109375000e+02
2.206141455299778897e+00 9.843568725585937500e+02
2.208202306729297959e+00 9.812346191406250000e+02
2.210263158158817021e+00 9.789931030273437500e+02
2.212324009588335194e+00 9.768139648437500000e+02
2.214384861017854256e+00 9.757570190429687500e+02
2.216445712447372429e+00 9.738388671875000000e+02
2.218506563876891491e+00 9.726787719726562500e+02
2.220567415306410108e+00 9.714308471679687500e+02
2.222628266735928726e+00 9.691513671875000000e+02
2.224689118165447788e+00 9.666326293945312500e+02
2.226749969594966405e+00 9.647857055664062500e+02
2.228810821024485023e+00 9.636624755859375000e+02
2.230871672454003640e+00 9.623121948242187500e+02
2.232932523883522702e+00 9.617113037109375000e+02
2.234993375313041319e+00 9.600344238281250000e+02
2.237054226742559937e+00 9.577573852539062500e+02
2.239115078172078555e+00 9.568229370117187500e+02
2.241175929601597172e+00 9.558329467773437500e+02
